enrollee_id,city,city_dev_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,looking_for_job_change,split,experience_numeric,last_new_job_numeric,job_change_label
5633,city_145,0.555,Unknown,Yes,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,22,0,train,4,1,Not Looking
30695,city_21,0.624,Male,No,Full time course,Graduate,STEM,3,Unknown,Pvt Ltd,never,42,0,train,3,0,Not Looking
5573,city_160,0.92,Unknown,No,no_enrollment,Primary School,Unknown,4,Unknown,Pvt Ltd,never,50,0,train,4,0,Not Looking
24936,city_21,0.624,Male,Yes,no_enrollment,Masters,STEM,3,50-99,Funded Startup,1,88,0,train,3,1,Not Looking
397,city_73,0.754,Unknown,Yes,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,4,81,0,train,5,4,Not Looking
31602,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,7,0,train,21,1,Not Looking
5278,city_21,0.624,Male,No,no_enrollment,Unknown,Unknown,3,Unknown,Pvt Ltd,never,218,0,train,3,0,Not Looking
16814,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,62,0,train,21,5,Not Looking
19249,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,83,0,train,6,1,Not Looking
9475,city_28,0.939,Male,Yes,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,11,0,train,9,5,Not Looking
4865,city_114,0.926,Male,No,Part time course,Phd,STEM,>20,50-99,Unknown,>4,10,0,train,21,5,Not Looking
20881,city_28,0.939,Male,Yes,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,114,0,train,10,1,Not Looking
21563,city_21,0.624,Unknown,Yes,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,36,0,train,3,1,Not Looking
25114,city_102,0.804,Unknown,No,Unknown,Masters,STEM,6,NA,Pvt Ltd,1,17,0,train,6,1,Not Looking
26002,city_16,0.91,Male,No,Full time course,Graduate,STEM,2,Unknown,Unknown,never,80,1,train,2,0,Looking
8528,city_160,0.92,Male,Yes,Part time course,Graduate,STEM,>20,50-99,Public Sector,>4,108,0,train,21,5,Not Looking
6141,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,45,0,train,2,2,Not Looking
27667,city_103,0.92,Male,No,Full time course,Graduate,STEM,5,Unknown,Unknown,never,77,0,train,5,0,Not Looking
2821,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8,0,train,15,2,Not Looking
21216,city_173,0.878,Unknown,No,no_enrollment,Graduate,STEM,5,Unknown,Unknown,1,28,0,train,5,1,Not Looking
25495,city_142,0.727,Female,Yes,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,>4,37,0,train,9,5,Not Looking
20791,city_16,0.91,Unknown,No,Full time course,Graduate,STEM,2,Unknown,Unknown,2,108,1,train,2,2,Looking
28015,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,2,162,0,train,13,2,Not Looking
10685,city_73,0.754,Unknown,Yes,Full time course,High School,Unknown,9,Unknown,Unknown,>4,41,0,train,9,5,Not Looking
405,city_165,0.903,Male,Yes,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,4,4,0,train,19,4,Not Looking
13891,city_71,0.884,Female,No,no_enrollment,Phd,STEM,3,1000-4999,Public Sector,1,41,0,train,3,1,Not Looking
33050,city_165,0.903,Unknown,Yes,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,12,0,train,17,2,Not Looking
399,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,190,0,train,21,1,Not Looking
8202,city_21,0.624,Unknown,Yes,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,29,1,train,7,5,Looking
8751,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,6,100-500,Public Sector,1,11,0,train,6,1,Not Looking
20744,city_103,0.92,Male,No,Full time course,High School,Unknown,3,10000+,Pvt Ltd,1,30,0,train,3,1,Not Looking
25380,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,13,100-500,Unknown,>4,39,0,train,13,5,Not Looking
24617,city_102,0.804,Male,Yes,Full time course,High School,Unknown,9,Unknown,Unknown,1,16,0,train,9,1,Not Looking
12509,city_114,0.926,Male,No,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,5,0,train,21,5,Not Looking
25473,city_26,0.698,Male,No,Full time course,High School,Unknown,8,Unknown,Unknown,never,39,0,train,8,0,Not Looking
13083,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,>4,29,0,train,10,5,Not Looking
12454,city_21,0.624,Unknown,Yes,Full time course,Masters,STEM,4,50-99,NGO,2,210,0,train,4,2,Not Looking
3500,city_103,0.92,Other,No,Part time course,High School,Unknown,6,50-99,Funded Startup,1,54,0,train,6,1,Not Looking
15922,city_160,0.92,Male,Yes,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,44,0,train,9,3,Not Looking
6685,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,15,Unknown,Unknown,>4,47,0,train,15,5,Not Looking
28838,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,74,0,train,21,5,Not Looking
24082,city_21,0.624,Male,Yes,no_enrollment,Masters,STEM,6,NA,Pvt Ltd,1,8,1,train,6,1,Looking
24846,city_21,0.624,Unknown,No,Full time course,Graduate,STEM,7,Unknown,Unknown,never,20,1,train,7,0,Looking
1020,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,162,0,train,3,1,Not Looking
6189,city_36,0.893,Unknown,No,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,110,0,train,2,1,Not Looking
16994,city_46,0.762,Other,Yes,Part time course,High School,Unknown,3,NA,Pvt Ltd,1,262,0,train,3,1,Not Looking
13135,city_138,0.836,Male,Yes,no_enrollment,Masters,STEM,14,Unknown,Unknown,1,6,0,train,14,1,Not Looking
14578,city_64,0.6659999999999999,Male,Yes,Part time course,Graduate,STEM,9,NA,Pvt Ltd,1,19,1,train,9,1,Looking
20732,city_64,0.6659999999999999,Other,No,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,23,1,train,21,5,Looking
16496,city_21,0.624,Male,No,Unknown,Graduate,STEM,<1,Unknown,Unknown,1,107,1,train,0.5,1,Looking
16537,city_136,0.897,Male,Yes,no_enrollment,Masters,STEM,15,10000+,Unknown,>4,134,0,train,15,5,Not Looking
17358,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,11,NA,Early Stage Startup,1,40,0,train,11,1,Not Looking
21933,city_71,0.884,Male,Yes,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11,0,train,12,1,Not Looking
7342,city_160,0.92,Male,Yes,no_enrollment,Graduate,STEM,11,Unknown,Unknown,3,102,0,train,11,3,Not Looking
5630,city_21,0.624,Male,No,Full time course,Graduate,STEM,2,Unknown,Unknown,never,100,0,train,2,0,Not Looking
24152,city_83,0.923,Male,No,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,never,30,0,train,3,0,Not Looking
17762,city_103,0.92,Unknown,No,no_enrollment,High School,Unknown,5,Unknown,Unknown,1,20,1,train,5,1,Looking
4310,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,4,0,train,14,3,Not Looking
5142,city_16,0.91,Unknown,No,no_enrollment,Primary School,Unknown,5,Unknown,Unknown,never,15,0,train,5,0,Not Looking
22319,city_21,0.624,Male,No,no_enrollment,Graduate,STEM,<1,Unknown,Unknown,1,14,1,train,0.5,1,Looking
30912,city_83,0.923,Male,No,no_enrollment,Primary School,Unknown,1,Unknown,Pvt Ltd,never,103,0,train,1,0,Not Looking
20976,city_160,0.92,Male,Yes,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40,0,train,5,2,Not Looking
13150,city_16,0.91,Male,Yes,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,27,0,train,21,2,Not Looking
12206,city_114,0.926,Male,No,no_enrollment,High School,Unknown,10,100-500,Pvt Ltd,>4,46,0,train,10,5,Not Looking
9407,city_114,0.926,Male,Yes,no_enrollment,High School,Unknown,7,50-99,Pvt Ltd,>4,110,0,train,7,5,Not Looking
13152,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96,0,train,13,1,Not Looking
1069,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,57,0,train,5,2,Not Looking
25418,city_160,0.92,Male,Yes,Full time course,Graduate,STEM,6,Unknown,Unknown,1,240,0,train,6,1,Not Looking
22689,city_98,0.949,Male,Yes,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,4,42,0,train,4,4,Not Looking
5104,city_75,0.939,Male,Yes,no_enrollment,Masters,STEM,7,Unknown,Unknown,1,16,1,train,7,1,Looking
13994,city_12,0.64,Male,Yes,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,40,1,train,21,0,Looking
27064,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,2,94,0,train,5,2,Not Looking
14598,city_37,0.794,Unknown,No,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160,0,train,9,1,Not Looking
9571,city_173,0.878,Male,No,Part time course,Graduate,STEM,10,NA,Early Stage Startup,1,25,0,train,10,1,Not Looking
30854,city_43,0.516,Male,Yes,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,11,0,train,9,1,Not Looking
25290,city_173,0.878,Unknown,Yes,no_enrollment,High School,Unknown,<1,100-500,Pvt Ltd,1,29,0,train,0.5,1,Not Looking
29640,city_90,0.698,Male,Yes,no_enrollment,Graduate,STEM,8,Unknown,Unknown,1,23,0,train,8,1,Not Looking
17519,city_142,0.727,Male,Yes,no_enrollment,Graduate,STEM,10,NA,Pvt Ltd,2,113,0,train,10,2,Not Looking
12111,city_73,0.754,Unknown,Yes,no_enrollment,Graduate,STEM,15,Unknown,Unknown,2,56,0,train,15,2,Not Looking
6085,city_104,0.924,Male,No,Full time course,Graduate,STEM,2,Unknown,Unknown,1,39,1,train,2,1,Looking
27277,city_103,0.92,Unknown,No,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,20,0,train,2,1,Not Looking
31692,city_160,0.92,Male,Yes,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,0,train,21,1,Not Looking
6052,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56,0,train,21,5,Not Looking
18161,city_145,0.555,Unknown,No,Full time course,Graduate,STEM,4,Unknown,Unknown,1,106,0,train,4,1,Not Looking
12934,city_114,0.926,Male,Yes,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64,0,train,19,2,Not Looking
30400,city_73,0.754,Male,Yes,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,51,0,train,5,1,Not Looking
26419,city_67,0.855,Female,Yes,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41,0,train,6,2,Not Looking
4188,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,150,0,train,20,5,Not Looking
12117,city_74,0.579,Male,Yes,no_enrollment,Graduate,STEM,4,NA,Pvt Ltd,1,320,0,train,4,1,Not Looking
28847,city_136,0.897,Male,Yes,no_enrollment,Masters,STEM,7,Unknown,Unknown,never,20,0,train,7,0,Not Looking
30472,city_21,0.624,Male,No,Full time course,Unknown,Unknown,4,1000-4999,Pvt Ltd,1,9,1,train,4,1,Looking
32534,city_102,0.804,Male,Yes,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74,0,train,9,1,Not Looking
22395,city_21,0.624,Male,Yes,no_enrollment,Masters,STEM,3,Unknown,Public Sector,1,129,1,train,3,1,Looking
4876,city_67,0.855,Female,Yes,no_enrollment,Masters,STEM,10,Unknown,Unknown,1,42,0,train,10,1,Not Looking
25182,city_61,0.913,Unknown,No,no_enrollment,High School,Unknown,2,100-500,Pvt Ltd,never,58,0,train,2,0,Not Looking
26135,city_103,0.92,Male,No,Full time course,High School,Unknown,3,Unknown,Unknown,1,126,1,train,3,1,Looking
7517,city_103,0.92,Unknown,No,no_enrollment,High School,Unknown,4,Unknown,Unknown,1,45,1,train,4,1,Looking
2793,city_83,0.923,Male,Yes,no_enrollment,Graduate,STEM,>20,NA,Pvt Ltd,>4,166,0,train,21,5,Not Looking
25174,city_61,0.913,Male,Yes,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,110,0,train,2,1,Not Looking
5593,city_103,0.92,Male,Yes,Full time course,Graduate,STEM,>20,Unknown,Unknown,1,37,0,train,21,1,Not Looking
14003,city_102,0.804,Female,Yes,Part time course,Graduate,STEM,2,Unknown,Unknown,1,95,1,train,2,1,Looking
33057,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,29,1,train,21,5,Looking
30484,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,31,0,train,21,5,Not Looking
14688,city_116,0.743,Male,No,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97,0,train,11,5,Not Looking
25459,city_114,0.926,Male,No,no_enrollment,Primary School,Unknown,3,Unknown,Unknown,never,16,0,train,3,0,Not Looking
23657,city_103,0.92,Male,No,no_enrollment,Primary School,Unknown,4,Unknown,Unknown,never,14,0,train,4,0,Not Looking
20322,city_102,0.804,Male,Yes,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,206,0,train,21,5,Not Looking
22194,city_103,0.92,Female,Yes,no_enrollment,Graduate,STEM,2,NA,Funded Startup,1,204,0,train,2,1,Not Looking
31401,city_103,0.92,Male,Yes,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,116,0,train,18,2,Not Looking
14914,city_102,0.804,Unknown,Yes,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,4,161,0,train,16,4,Not Looking
20376,city_160,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,25,1,train,21,5,Looking
27530,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,94,0,train,18,5,Not Looking
24701,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,16,0,train,15,5,Not Looking
6790,city_90,0.698,Male,Yes,Full time course,Masters,STEM,15,Unknown,Unknown,1,100,0,train,15,1,Not Looking
10102,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,never,107,0,train,20,0,Not Looking
10338,city_157,0.769,Male,Yes,Part time course,Masters,STEM,11,Unknown,Unknown,1,17,0,train,11,1,Not Looking
15701,city_16,0.91,Male,Yes,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,140,0,train,10,1,Not Looking
21218,city_75,0.939,Male,Yes,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,75,0,train,3,2,Not Looking
1586,city_75,0.939,Unknown,Yes,no_enrollment,High School,Unknown,6,Unknown,Unknown,1,59,0,train,6,1,Not Looking
9189,city_23,0.899,Unknown,Yes,no_enrollment,High School,Unknown,6,50-99,Unknown,1,146,0,train,6,1,Not Looking
13788,city_93,0.865,Unknown,No,no_enrollment,Unknown,Unknown,3,Unknown,Unknown,never,302,0,train,3,0,Not Looking
10752,city_67,0.855,Female,Yes,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,42,1,train,9,2,Looking
28406,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,No Major,14,Unknown,Pvt Ltd,1,131,0,train,14,1,Not Looking
26320,city_94,0.698,Unknown,Yes,Part time course,High School,Unknown,9,Unknown,Unknown,4,74,0,train,9,4,Not Looking
17460,city_16,0.91,Female,Yes,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,22,0,train,7,1,Not Looking
18657,city_102,0.804,Unknown,No,no_enrollment,Graduate,STEM,3,Unknown,Unknown,never,53,1,train,3,0,Looking
9384,city_61,0.913,Male,Yes,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,143,0,train,21,5,Not Looking
4269,city_67,0.855,Female,Yes,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,72,0,train,14,2,Not Looking
14935,city_103,0.92,Male,Yes,no_enrollment,High School,Unknown,11,500-999,Pvt Ltd,1,7,0,train,11,1,Not Looking
28033,city_136,0.897,Male,No,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,182,0,train,3,1,Not Looking
1568,city_99,0.915,Male,Yes,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50,0,train,15,4,Not Looking
15465,city_100,0.887,Male,Yes,no_enrollment,High School,Unknown,2,50-99,Public Sector,1,82,0,train,2,1,Not Looking
26233,city_16,0.91,Male,Yes,Unknown,Graduate,STEM,2,10000+,Pvt Ltd,1,58,0,train,2,1,Not Looking
24729,city_104,0.924,Unknown,Yes,no_enrollment,Graduate,STEM,9,NA,Pvt Ltd,1,94,0,train,9,1,Not Looking
29440,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,4,<10,Unknown,2,60,1,train,4,2,Looking
32652,city_65,0.802,Male,Yes,Full time course,Masters,STEM,5,100-500,Pvt Ltd,4,124,0,train,5,4,Not Looking
28556,city_149,0.6890000000000001,Unknown,No,no_enrollment,Primary School,Unknown,2,Unknown,Unknown,2,46,0,train,2,2,Not Looking
12875,city_152,0.698,Male,No,Full time course,Masters,STEM,3,Unknown,NGO,2,57,1,train,3,2,Looking
21078,city_160,0.92,Female,Yes,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17,0,train,9,1,Not Looking
30331,city_103,0.92,Unknown,Yes,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,101,0,train,14,5,Not Looking
5899,city_150,0.698,Male,No,no_enrollment,Primary School,Unknown,3,Unknown,Pvt Ltd,never,31,0,train,3,0,Not Looking
22787,city_136,0.897,Male,Yes,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,36,0,train,21,1,Not Looking
27435,city_36,0.893,Male,Yes,Part time course,Graduate,STEM,15,Unknown,Unknown,4,198,0,train,15,4,Not Looking
2855,city_16,0.91,Male,No,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,never,31,0,train,5,0,Not Looking
18385,city_11,0.55,Unknown,Yes,Unknown,Masters,STEM,9,50-99,Pvt Ltd,1,12,0,train,9,1,Not Looking
27866,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,31,0,train,21,1,Not Looking
7328,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,20,Unknown,Unknown,>4,26,1,train,20,5,Looking
24807,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,55,0,train,6,1,Not Looking
27113,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,11,Unknown,Unknown,>4,8,1,train,11,5,Looking
6008,city_16,0.91,Male,Yes,no_enrollment,High School,Unknown,>20,100-500,Pvt Ltd,>4,38,0,train,21,5,Not Looking
760,city_23,0.899,Male,Yes,no_enrollment,Graduate,Humanities,16,Unknown,Unknown,2,8,0,train,16,2,Not Looking
2990,city_173,0.878,Male,Yes,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,32,1,train,21,3,Looking
28229,city_40,0.7759999999999999,Male,Yes,Part time course,Graduate,STEM,18,100-500,Funded Startup,>4,51,0,train,18,5,Not Looking
4162,city_102,0.804,Male,Yes,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22,0,train,9,2,Not Looking
27326,city_114,0.926,Male,Yes,Full time course,High School,Unknown,7,Unknown,Unknown,1,17,0,train,7,1,Not Looking
604,city_16,0.91,Male,No,Unknown,Unknown,Unknown,3,Unknown,Unknown,never,24,0,train,3,0,Not Looking
2194,city_23,0.899,Male,Yes,no_enrollment,Graduate,STEM,5,NA,Funded Startup,1,19,0,train,5,1,Not Looking
21564,city_21,0.624,Male,Yes,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46,1,train,9,2,Looking
17432,city_16,0.91,Female,Yes,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,15,0,train,13,5,Not Looking
13952,city_160,0.92,Male,Yes,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,23,1,train,21,5,Looking
1988,city_36,0.893,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,38,0,train,21,5,Not Looking
23691,city_21,0.624,Unknown,No,Full time course,Masters,STEM,4,Unknown,Unknown,never,46,1,train,4,0,Looking
10481,city_102,0.804,Unknown,No,Full time course,Graduate,Business Degree,<1,Unknown,Unknown,never,214,0,train,0.5,0,Not Looking
8540,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52,0,train,21,5,Not Looking
8806,city_103,0.92,Female,No,no_enrollment,Graduate,STEM,<1,Unknown,Unknown,never,22,1,train,0.5,0,Looking
15468,city_114,0.926,Male,Yes,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,65,0,train,15,2,Not Looking
32747,city_160,0.92,Unknown,Yes,Full time course,Graduate,No Major,14,50-99,Pvt Ltd,1,64,0,train,14,1,Not Looking
1297,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,86,0,train,7,4,Not Looking
4075,city_100,0.887,Male,No,Full time course,Graduate,STEM,4,Unknown,Unknown,1,52,1,train,4,1,Looking
12772,city_136,0.897,Unknown,Yes,no_enrollment,Masters,STEM,14,Unknown,Unknown,>4,21,0,train,14,5,Not Looking
22517,city_114,0.926,Male,No,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,86,0,train,3,1,Not Looking
26388,city_136,0.897,Male,No,Full time course,Masters,STEM,5,Unknown,Unknown,4,288,1,train,5,4,Looking
30676,city_16,0.91,Male,Yes,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,53,0,train,21,5,Not Looking
18376,city_75,0.939,Male,Yes,no_enrollment,Graduate,STEM,17,50-99,Unknown,1,60,0,train,17,1,Not Looking
10970,city_16,0.91,Male,Yes,no_enrollment,Masters,STEM,18,Unknown,Unknown,>4,178,0,train,18,5,Not Looking
29961,city_75,0.939,Male,Yes,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,2,166,0,train,21,2,Not Looking
5136,city_104,0.924,Male,Yes,no_enrollment,Phd,Humanities,>20,Unknown,Unknown,1,62,0,train,21,1,Not Looking
20369,city_21,0.624,Male,Yes,Full time course,Graduate,STEM,7,10000+,Unknown,1,35,0,train,7,1,Not Looking
23505,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,106,0,train,17,5,Not Looking
11751,city_138,0.836,Male,No,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,never,58,0,train,6,0,Not Looking
12038,city_90,0.698,Male,Yes,Full time course,Masters,Unknown,Unknown,Unknown,Unknown,Unknown,44,1,train,NA,NA,Looking
28590,city_16,0.91,Male,Yes,Unknown,Masters,STEM,6,50-99,Funded Startup,1,72,0,train,6,1,Not Looking
32699,city_103,0.92,Unknown,Yes,no_enrollment,High School,Unknown,18,10000+,Pvt Ltd,1,80,0,train,18,1,Not Looking
10370,city_75,0.939,Male,Yes,no_enrollment,Masters,STEM,16,5000-9999,NGO,2,166,0,train,16,2,Not Looking
4095,city_10,0.895,Unknown,Yes,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,25,0,train,21,1,Not Looking
5340,city_103,0.92,Male,Yes,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,never,109,0,train,21,0,Not Looking
9217,city_71,0.884,Male,Yes,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,37,0,train,1,1,Not Looking
15294,city_11,0.55,Unknown,No,Full time course,Graduate,STEM,4,Unknown,Unknown,never,55,1,train,4,0,Looking
23901,city_103,0.92,Male,No,Unknown,Unknown,Unknown,3,Unknown,Unknown,never,32,0,train,3,0,Not Looking
5673,city_45,0.89,Male,No,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,51,0,train,9,3,Not Looking
25421,city_103,0.92,Male,Yes,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,84,0,train,16,1,Not Looking
20698,city_114,0.926,Male,Yes,no_enrollment,Graduate,STEM,>20,500-999,NGO,1,72,0,train,21,1,Not Looking
41,city_100,0.887,Male,Yes,no_enrollment,High School,Unknown,>20,100-500,Pvt Ltd,1,47,0,train,21,1,Not Looking
23636,city_67,0.855,Male,No,Full time course,Graduate,STEM,12,Unknown,Unknown,4,47,0,train,12,4,Not Looking
9387,city_73,0.754,Male,Yes,Unknown,High School,Unknown,6,<10,Funded Startup,2,20,0,train,6,2,Not Looking
21466,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,8,Unknown,Unknown,1,198,1,train,8,1,Looking
9515,city_103,0.92,Male,No,no_enrollment,Graduate,Other,2,1000-4999,Public Sector,1,64,0,train,2,1,Not Looking
20743,city_50,0.8959999999999999,Male,Yes,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,23,1,train,15,5,Looking
25766,city_71,0.884,Male,No,Full time course,Masters,STEM,14,100-500,Public Sector,3,96,0,train,14,3,Not Looking
4626,city_21,0.624,Male,No,no_enrollment,High School,Unknown,2,Unknown,Pvt Ltd,never,306,0,train,2,0,Not Looking
4642,city_73,0.754,Male,Yes,no_enrollment,Graduate,STEM,9,<10,NGO,1,8,0,train,9,1,Not Looking
16178,city_46,0.762,Male,Yes,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,48,0,train,21,1,Not Looking
1829,city_21,0.624,Male,Yes,no_enrollment,Graduate,STEM,8,NA,Pvt Ltd,1,98,1,train,8,1,Looking
2377,city_114,0.926,Unknown,No,no_enrollment,Phd,STEM,7,500-999,NGO,never,46,0,train,7,0,Not Looking
